id,insee,num_demand,lat,lon,v_commune_2024_Insee_LIBELLE
2992,"66119","109",42.69276291,2.30126518,Mosset
230,"66119","106",42.69282355,2.28627207,Mosset
248,"66119","106",42.69338985,2.29352195,Mosset
3435,"66119","106",42.69205179,2.27183095,Mosset
3428,"66119","106",42.69143237,2.26617729,Mosset
3431,"66119","106",42.68894204,2.26154162,Mosset
4025,"66074","112",42.66564083,2.46227058,Eus
4023,"66074","112",42.66224489,2.46273539,Eus
233,"66155","24",42.49305177,2.31895408,Py
3626,"66091","207",42.35199549,2.48841581,Lamanère
2288,"66018","134",42.54681081,2.55939617,La Bastide
268,"66066","17",42.49762241,1.89238773,Enveitg
4024,"66074","112",42.66214031,2.46139144,Eus
3128,"66150","32",42.42744971,2.36826625,Prats-de-Mollo-la-Preste
3460,"66119","127",42.69956423,2.33254487,Mosset
2731,"66119","106",42.69387417,2.27664408,Mosset
3572,"66074","112",42.67931959,2.44694267,Eus
989,"66149","143",42.60302839,2.43327001,Prades
4021,"66074","112",42.67931903,2.44686602,Eus
3131,"66150","32",42.42944481,2.36715630,Prats-de-Mollo-la-Preste
498,"66086","11",42.58809323,2.53820551,Glorianes
2990,"66122","117",42.62894685,2.28968228,Nohèdes
275,"66119","106",42.69075001,2.27139501,Mosset
1977,"66198","73",42.70178919,2.40948081,Sournia
1062,"66074","173",42.66582215,2.46199435,Eus
3488,"66119","106",42.69567687,2.27705981,Mosset
3610,"66119","74",42.68478249,2.31997944,Mosset
511,"66150","31",42.46748684,2.44260306,Prats-de-Mollo-la-Preste
1981,"66198","73",42.70202707,2.39266148,Sournia
1096,"66198","2",42.73670067,2.40809167,Sournia
31,"66074","112",42.66541695,2.46211276,Eus
157,"66122","149",42.63507951,2.23495100,Nohèdes
1570,"66119","106",42.68739027,2.26035710,Mosset
3076,"66119","74",42.69432211,2.31714358,Mosset
3063,"66150","32",42.41776037,2.36675008,Prats-de-Mollo-la-Preste
293,"66122","46",42.63547738,2.26895989,Nohèdes
3115,"66150","206",42.42031747,2.39957303,Prats-de-Mollo-la-Preste
3511,"66150","76",42.43882128,2.40818165,Prats-de-Mollo-la-Preste
3001,"66119","122",42.68405377,2.28364164,Mosset
505,"66086","11",42.58236636,2.54067098,Glorianes
2420,"66091","207",42.34860398,2.48587037,Lamanère
330,"66073","123",42.52883691,2.48924770,Estoher
56,"66149","30",42.59706475,2.42892048,Prades
3145,"66150","32",42.41755565,2.36412609,Prats-de-Mollo-la-Preste
3147,"66150","32",42.41579304,2.37010411,Prats-de-Mollo-la-Preste
3149,"66150","32",42.41308430,2.35878162,Prats-de-Mollo-la-Preste
34,"66080","103",42.48107050,2.18782891,Fontpédrouse
2282,"66119","106",42.70145515,2.30348832,Mosset
35,"66080","103",42.47325239,2.18202693,Fontpédrouse
51,"66005","71",42.52636491,1.96112384,Angoustrine-Villeneuve-des-Escaldes
1367,"66074","173",42.66216568,2.46226073,Eus
3557,"66150","206",42.40926976,2.37360349,Prats-de-Mollo-la-Preste
1397,"66074","112",42.64579514,2.47524197,Eus
2931,"66198","73",42.70094143,2.40745241,Sournia
2957,"66150","206",42.40868940,2.36652436,Prats-de-Mollo-la-Preste
3436,"66073","123",42.52826045,2.48589379,Estoher
58,"66161","75",42.62821465,2.38593010,Ria-Sirach
2428,"66066","17",42.50917347,1.89046594,Enveitg
2966,"66066","17",42.50733506,1.88497270,Enveitg
397,"66119","74",42.69567970,2.31681777,Mosset
398,"66119","25",42.68786115,2.37053655,Mosset
411,"66122","117",42.63086555,2.28532210,Nohèdes
3146,"66150","32",42.41587635,2.36682332,Prats-de-Mollo-la-Preste
2267,"66119","106",42.69733484,2.27942169,Mosset
3152,"66150","76",42.43595481,2.41517689,Prats-de-Mollo-la-Preste
1152,"66193","39",42.57026625,2.32344840,Serdinya
2967,"66150","206",42.41180359,2.36824529,Prats-de-Mollo-la-Preste
68,"66149","30",42.60257624,2.43615989,Prades
96,"66074","50",42.66202888,2.46142570,Eus
3050,"66116","217",42.44947275,2.53698296,Montferrer
1153,"66193","39",42.57054224,2.33270452,Serdinya
417,"66198","69",42.70213715,2.37586039,Sournia
2429,"66066","17",42.51644176,1.87454229,Enveitg
107,"66149","30",42.59348090,2.42878402,Prades
2968,"66150","32",42.40949985,2.34715219,Prats-de-Mollo-la-Preste
589,"66150","76",42.43952982,2.40868229,Prats-de-Mollo-la-Preste
3055,"66150","110",42.41991040,2.45542803,Prats-de-Mollo-la-Preste
2271,"66119","106",42.69906892,2.27948435,Mosset
3495,"66119","106",42.69657728,2.26864242,Mosset
3499,"66119","106",42.68576194,2.26227343,Mosset
2981,"66150","32",42.41193978,2.35101380,Prats-de-Mollo-la-Preste
3069,"66198","73",42.69098696,2.38475317,Sournia
3232,"66220","5",42.39561665,2.05371090,Valcebollère
3056,"66119","122",42.68280134,2.27924559,Mosset
426,"66122","117",42.62953339,2.28893514,Nohèdes
3603,"66119","127",42.69812064,2.32881076,Mosset
427,"66122","117",42.63254426,2.28119652,Nohèdes
3663,"66198","73",42.69096556,2.38209787,Sournia
3611,"66198","73",42.70151546,2.39085600,Sournia
1067,"66074","20",42.67190093,2.44138934,Eus
464,"66157","38",42.58575437,2.18437188,Railleu
465,"66090","93",42.58926149,2.27105815,Jujols
2430,"66066","17",42.50624317,1.86732211,Enveitg
3014,"66013","7",42.57295576,2.53628850,Baillestavy
3011,"66211","188",42.57262180,2.76050793,Tordères
2431,"66066","17",42.50382070,1.86525131,Enveitg
474,"66122","10",42.63165000,2.27766214,Nohèdes
124,"66149","30",42.59598522,2.43437930,Prades
477,"66122","10",42.63143470,2.28392575,Nohèdes
716,"66150","32",42.41627056,2.38172851,Prats-de-Mollo-la-Preste
1371,"66198","172",42.68553132,2.40963959,Sournia
1432,"66122","46",42.63553569,2.25770047,Nohèdes
1446,"66150","31",42.46212282,2.45742950,Prats-de-Mollo-la-Preste
1836,"66130","159",42.40898043,2.00668024,Osséja
3233,"66220","5",42.38380759,2.06429337,Valcebollère
729,"66150","9",42.38007229,2.48585383,Prats-de-Mollo-la-Preste
3622,"66221","12",42.54270779,2.53119930,Valmanya
174,"66045","97",42.65152366,2.42921594,Catllar
478,"66122","10",42.62942212,2.28885865,Nohèdes
501,"66043","13",42.48683358,2.40685322,Casteil
210,"66109","137",42.66389454,2.37093821,Molitg-les-Bains
515,"66043","13",42.48433362,2.40704200,Casteil
3237,"66220","5",42.38665409,2.05869674,Valcebollère
752,"66150","32",42.42259956,2.37497840,Prats-de-Mollo-la-Preste
4030,"66198","73",42.69471772,2.38043791,Sournia
3648,"66206","131",42.43625354,2.52696987,Le Tech
533,"66150","32",42.42067497,2.36258465,Prats-de-Mollo-la-Preste
539,"66043","13",42.47695904,2.42161575,Casteil
3633,"66150","31",42.45963727,2.42395696,Prats-de-Mollo-la-Preste
758,"66150","195",42.37774971,2.47916444,Prats-de-Mollo-la-Preste
755,"66066","17",42.50051542,1.86756286,Enveitg
541,"66146","29",42.51293640,1.77516894,Porta
3627,"66198","69",42.70862862,2.38019175,Sournia
585,"66090","93",42.58966544,2.27113384,Jujols
899,"66149","143",42.59303521,2.43093793,Prades
601,"66125","179",42.58926761,2.26086551,Olette
784,"66036","163",42.52776756,2.18693544,Canaveilles
2272,"66119","106",42.69858851,2.27426238,Mosset
525,"66122","149",42.64067454,2.22273447,Nohèdes
3509,"66090","56",42.58475197,2.29253496,Jujols
2432,"66066","17",42.50757798,1.86019772,Enveitg
2433,"66066","17",42.50864242,1.88448582,Enveitg
2434,"66066","17",42.50838234,1.88694154,Enveitg
3079,"66119","74",42.68985176,2.31660437,Mosset
3081,"66119","74",42.68333214,2.31961720,Mosset
3126,"66122","222",42.63860009,2.25470901,Nohèdes
2435,"66066","17",42.50371882,1.89092560,Enveitg
2436,"66066","17",42.50486928,1.88153429,Enveitg
913,"66098","152",42.53038007,2.13390954,La Llagonne
2437,"66066","17",42.49837578,1.88129195,Enveitg
3476,"66147","232",42.56323053,1.79455871,Porté-Puymorens
3124,"66122","222",42.63321282,2.26331670,Nohèdes
4031,"66198","73",42.69354072,2.38791195,Sournia
1975,"66198","73",42.68951987,2.40448556,Sournia
1038,"66119","108",42.68682248,2.29153225,Mosset
1094,"66198","2",42.74436951,2.41255847,Sournia
955,"66119","106",42.69866441,2.26031287,Mosset
1026,"66198","41",42.69114644,2.37933487,Sournia
3513,"66190","228",42.82369116,2.82922583,Salses-le-Château
3514,"66069","228",42.82605356,2.82274867,Espira-de-l'Agly
1039,"66119","125",42.68618573,2.30060993,Mosset
3680,"66086","135",42.57372045,2.56110205,Glorianes
3644,"66206","131",42.43934797,2.52559365,Le Tech
622,"66090","93",42.58041032,2.28302853,Jujols
1982,"66198","73",42.69380502,2.39641054,Sournia
1169,"66074","20",42.65887031,2.42029688,Eus
668,"66149","143",42.59680465,2.42900488,Prades
1293,"66119","109",42.68688398,2.30732605,Mosset
1369,"66198","2",42.74782117,2.40512735,Sournia
669,"66149","143",42.60207597,2.43500600,Prades
697,"66149","182",42.59443817,2.43404150,Prades
1260,"66060","148",42.48874103,2.52515025,Corsavy
3651,"66013","7",42.56692600,2.55947534,Baillestavy
1984,"66198","73",42.69180745,2.39974282,Sournia
1985,"66198","73",42.69961748,2.38719749,Sournia
698,"66149","182",42.59452683,2.42745697,Prades
626,"66128","55",42.57747957,2.22674969,Oreilla
632,"66010","39",42.57889685,2.19035078,Ayguatébia-Talau
638,"66090","93",42.58049735,2.27676366,Jujols
639,"66128","55",42.57587164,2.21135664,Oreilla
645,"66128","55",42.57782231,2.23035816,Oreilla
659,"66010","39",42.57365623,2.17910068,Ayguatébia-Talau
3584,"66022","209",42.59549676,2.57967265,Boule-d'Amont
2672,"66198","73",42.69113771,2.39537116,Sournia
660,"66067","84",42.43222381,2.06057411,Err
2670,"66198","73",42.69371201,2.39660637,Sournia
2673,"66119","109",42.68851531,2.31006564,Mosset
3662,"66153","225",42.55818685,2.61669969,Prunet-et-Belpuig
2224,"66221","44",42.52410053,2.48062475,Valmanya
3660,"66119","106",42.68682435,2.26110714,Mosset
663,"66090","93",42.57173709,2.27721608,Jujols
2683,"66119","74",42.68794716,2.31610673,Mosset
1166,"66074","20",42.66703330,2.43101489,Eus
708,"66149","182",42.59663135,2.42882263,Prades
3654,"66119","74",42.68244517,2.31786992,Mosset
779,"66149","182",42.59910634,2.43430785,Prades
793,"66149","182",42.60142359,2.43567778,Prades
794,"66149","182",42.60226709,2.43370774,Prades
799,"66149","182",42.59896963,2.42891585,Prades
803,"66149","182",42.60107261,2.42816191,Prades
804,"66149","182",42.59954775,2.42478357,Prades
2255,"66198","73",42.69674268,2.40514311,Sournia
2720,"66119","106",42.70235803,2.31137314,Mosset
810,"66149","167",42.59961317,2.44228270,Prades
691,"66150","32",42.42735733,2.35667829,Prats-de-Mollo-la-Preste
724,"66067","84",42.42201145,2.05268833,Err
2609,"66198","73",42.69523385,2.38767126,Sournia
3628,"66119","109",42.68667489,2.31111611,Mosset
735,"66067","84",42.42355795,2.07587433,Err
1168,"66074","20",42.65697203,2.41675668,Eus
754,"66150","32",42.42549842,2.36641949,Prats-de-Mollo-la-Preste
780,"66067","84",42.42956816,2.06417477,Err
2933,"66198","73",42.69109856,2.40779249,Sournia
2934,"66198","73",42.68749284,2.39550097,Sournia
782,"66155","54",42.50517283,2.33602306,Py
783,"66036","163",42.53077463,2.19408874,Canaveilles
2215,"66221","44",42.52760202,2.49195840,Valmanya
787,"66067","84",42.42811573,2.06039439,Err
130,"66119","125",42.68111479,2.29740045,Mosset
131,"66119","109",42.68610380,2.31311297,Mosset
3419,"66206","131",42.43665766,2.52847600,Le Tech
1251,"66066","17",42.49436185,1.88790707,Enveitg
3070,"66198","73",42.69062678,2.39536871,Sournia
146,"66155","24",42.50056036,2.32723507,Py
3071,"66198","73",42.69077663,2.38851115,Sournia
55,"66161","65",42.62317579,2.39274736,Ria-Sirach
154,"66013","11",42.57269545,2.53720040,Baillestavy
244,"66155","24",42.49510114,2.32185698,Py
3866,"66198","73",42.68929116,2.38184243,Sournia
3871,"66198","73",42.69315612,2.40724304,Sournia
813,"66149","182",42.59635654,2.43465871,Prades
3872,"66198","73",42.68656892,2.40293679,Sournia
1302,"66194","99",42.37599010,2.54219212,Serralongue
264,"66150","76",42.45509484,2.41910488,Prats-de-Mollo-la-Preste
444,"66066","17",42.50582083,1.90138425,Enveitg
819,"66149","182",42.59326387,2.43347289,Prades
3873,"66198","73",42.68975366,2.40312005,Sournia
418,"66066","17",42.49366385,1.89767977,Enveitg
435,"66066","17",42.49425130,1.89662782,Enveitg
879,"66029","191",42.58075487,2.66624627,Caixas
641,"66157","38",42.59228571,2.17297378,Railleu
805,"66080","128",42.48085389,2.18088331,Fontpédrouse
815,"66103","144",42.47145184,2.29146862,Marquixanes
898,"66221","44",42.52468215,2.48885203,Valmanya
649,"66193","105",42.58286328,2.30617112,Serdinya
863,"66130","159",42.40998176,2.01268394,Osséja
4033,"66095","49",42.47734740,1.85093055,Latour-de-Carol
4032,"66202","70",42.50456037,1.98644034,Targasonne
881,"66044","155",42.60117701,2.71822908,Castelnou
862,"66149","143",42.59828513,2.42778676,Prades
1137,"66149","143",42.60223555,2.43604272,Prades
890,"66044","155",42.60187694,2.71724980,Castelnou
942,"66157","38",42.59779650,2.16360815,Railleu
919,"66080","128",42.46714610,2.16818701,Fontpédrouse
968,"66221","44",42.51294756,2.50957065,Valmanya
226,"66018","134",42.54039160,2.56681998,La Bastide
923,"66193","105",42.57180185,2.30526786,Serdinya
3901,"66109","25",42.68523576,2.39636716,Molitg-les-Bains
841,"66149","143",42.60356735,2.43131525,Prades
1007,"66155","24",42.49417272,2.32219699,Py
843,"66149","182",42.59749861,2.42877933,Prades
1364,"66155","24",42.49451972,2.32422360,Py
1834,"66130","159",42.41215100,2.02613715,Osséja
4037,"66095","49",42.48041368,1.84506542,Latour-de-Carol
392,"66109","25",42.68539706,2.39425476,Molitg-les-Bains
1085,"66198","2",42.74115296,2.42195044,Sournia
1050,"66119","42",42.70146044,2.34739656,Mosset
1040,"66119","170",42.68847875,2.33360372,Mosset
1052,"66109","25",42.68489149,2.38409910,Molitg-les-Bains
1126,"66150","76",42.43709548,2.41895174,Prats-de-Mollo-la-Preste
1298,"66155","24",42.50239361,2.32345542,Py
1307,"66103","144",42.48046284,2.31005268,Marquixanes
1299,"66155","24",42.50239361,2.32345542,Py
1073,"66109","25",42.67917133,2.40675613,Molitg-les-Bains
1101,"66103","15",42.47048378,2.26462528,Marquixanes
1179,"66157","38",42.59943942,2.16398636,Railleu
405,"66198","2",42.74448845,2.41203877,Sournia
845,"66149","182",42.60158860,2.43594922,Prades
847,"66149","182",42.60158860,2.43594922,Prades
1859,"66130","159",42.41006948,1.99873880,Osséja
1171,"66119","42",42.70334369,2.35242104,Mosset
409,"66193","39",42.57670117,2.32519145,Serdinya
1216,"66067","84",42.41530006,2.07052212,Err
1220,"66146","29",42.51215133,1.78149308,Porta
1221,"66146","29",42.51085274,1.78187309,Porta
500,"66043","13",42.48900019,2.40746803,Casteil
2149,"66095","184",42.49177555,1.86969156,Latour-de-Carol
2821,"66022","209",42.56841047,2.56974864,Boule-d'Amont
1226,"66147","37",42.57110068,1.81532826,Porté-Puymorens
1228,"66043","13",42.48574304,2.41564836,Casteil
1244,"66122","149",42.63626729,2.23316053,Nohèdes
1245,"66122","149",42.63583953,2.23210443,Nohèdes
1252,"66066","17",42.49709684,1.88161265,Enveitg
978,"66103","144",42.46262614,2.28059933,Marquixanes
1157,"66090","105",42.58481315,2.29427651,Jujols
3017,"66119","106",42.68810471,2.26389224,Mosset
849,"66149","143",42.59520207,2.42670354,Prades
1178,"66157","38",42.59963049,2.16101913,Railleu
1258,"66120","84",42.41900704,2.00504303,Nahuja
60,"66081","19",42.65065319,2.04143669,Fontrabiouse
858,"66149","143",42.59926623,2.43463885,Prades
3566,"66022","209",42.57451756,2.57832466,Boule-d'Amont
1336,"66119","171",42.68737681,2.34977628,Mosset
1341,"66146","29",42.51176251,1.77179540,Porta
1349,"66081","19",42.65155448,2.04289472,Fontrabiouse
2827,"66157","38",42.59812034,2.16273857,Railleu
3898,"66109","25",42.68680333,2.38947790,Molitg-les-Bains
61,"66005","71",42.52022159,1.95327552,Angoustrine-Villeneuve-des-Escaldes
1375,"66122","46",42.63561440,2.26013486,Nohèdes
1376,"66122","46",42.63309535,2.26276294,Nohèdes
101,"66119","25",42.68869117,2.35635374,Mosset
3993,"66147","37",42.56907393,1.80451678,Porté-Puymorens
925,"66090","105",42.57959880,2.30078756,Jujols
4040,"66147","37",42.57371327,1.81062505,Porté-Puymorens
909,"66062","48",42.53159949,1.93168201,Dorres
89,"66090","56",42.57977046,2.30119710,Jujols
1396,"66150","32",42.42583467,2.36827353,Prats-de-Mollo-la-Preste
1872,"66119","74",42.68970315,2.31442134,Mosset
1407,"66122","117",42.62423491,2.29115217,Nohèdes
115,"66155","24",42.49933041,2.32470827,Py
1897,"66086","135",42.58969715,2.56295855,Glorianes
860,"66149","143",42.59456673,2.42909157,Prades
1408,"66067","84",42.43064461,2.06047308,Err
2635,"66086","7",42.57010036,2.54850150,Glorianes
117,"66122","46",42.63385817,2.26232464,Nohèdes
422,"66150","35",42.40905712,2.37273101,Prats-de-Mollo-la-Preste
156,"66150","31",42.45673418,2.45231962,Prats-de-Mollo-la-Preste
3858,"66086","7",42.56821246,2.55211800,Glorianes
4039,"66147","37",42.57348865,1.81938237,Porté-Puymorens
4034,"66095","49",42.47908988,1.84564941,Latour-de-Carol
337,"66122","118",42.62475646,2.30167155,Nohèdes
2631,"66086","7",42.57373566,2.54382609,Glorianes
4035,"66095","49",42.48033950,1.84767185,Latour-de-Carol
136,"66202","70",42.50848777,1.98456341,Targasonne
294,"66122","118",42.62447724,2.29463090,Nohèdes
354,"66005","71",42.52729316,1.96143424,Angoustrine-Villeneuve-des-Escaldes
4036,"66095","49",42.47773262,1.84838709,Latour-de-Carol
3902,"66109","25",42.68686043,2.38645489,Molitg-les-Bains
3907,"66109","25",42.68389470,2.40091312,Molitg-les-Bains
423,"66147","85",42.55966030,1.83733766,Porté-Puymorens
535,"66147","37",42.57018349,1.80629904,Porté-Puymorens
870,"66149","143",42.59649829,2.43505384,Prades
2929,"66198","73",42.70535689,2.41213317,Sournia
930,"66161","65",42.62103330,2.38953048,Ria-Sirach
2344,"66206","131",42.43934797,2.52559365,Le Tech
1047,"66109","25",42.68191175,2.37584032,Molitg-les-Bains
1850,"66090","56",42.57861898,2.27632665,Jujols
1211,"66150","32",42.41878145,2.36213321,Prats-de-Mollo-la-Preste
2345,"66206","131",42.43711250,2.52941996,Le Tech
2346,"66206","131",42.43715525,2.52714647,Le Tech
2415,"66091","207",42.35114528,2.48859234,Lamanère
979,"66149","143",42.59350022,2.43294313,Prades
980,"66149","143",42.60157710,2.43584726,Prades
1453,"66150","31",42.47196151,2.45069258,Prats-de-Mollo-la-Preste
2586,"66119","127",42.69040041,2.33215950,Mosset
1786,"66112","28",42.58453432,2.71604883,Montauriol
1174,"66191","167",42.61309777,2.18151952,Sansa
3067,"66013","227",42.56136139,2.55318196,Baillestavy
985,"66149","143",42.60283453,2.43534858,Prades
380,"66150","76",42.43617124,2.40586507,Prats-de-Mollo-la-Preste
419,"66150","35",42.40986896,2.37387579,Prats-de-Mollo-la-Preste
420,"66150","35",42.41153399,2.37342510,Prats-de-Mollo-la-Preste
1459,"66150","31",42.45722307,2.45180882,Prats-de-Mollo-la-Preste
3637,"66074","20",42.68121176,2.43955619,Eus
2738,"66119","106",42.69645002,2.26761089,Mosset
166,"66119","109",42.68878810,2.30848263,Mosset
291,"66150","35",42.40996644,2.36718147,Prats-de-Mollo-la-Preste
249,"66119","109",42.68746026,2.31002477,Mosset
434,"66122","149",42.63834808,2.22937785,Nohèdes
2132,"66090","56",42.58404083,2.28474534,Jujols
2143,"66090","56",42.58151904,2.28526457,Jujols
536,"66147","37",42.57364014,1.81990895,Porté-Puymorens
567,"66191","142",42.61382685,2.18198294,Sansa
569,"66191","142",42.61201454,2.16066111,Sansa
571,"66191","142",42.60883454,2.17912313,Sansa
1123,"66150","76",42.44492993,2.39867744,Prats-de-Mollo-la-Preste
1263,"66206","23",42.47067498,2.49345600,Le Tech
573,"66191","142",42.61200528,2.18620404,Sansa
574,"66191","142",42.61073136,2.16716965,Sansa
587,"66122","46",42.63719090,2.25888242,Nohèdes
2151,"66090","56",42.58592290,2.28028924,Jujols
2154,"66090","56",42.58495019,2.27849930,Jujols
1866,"66119","122",42.68538037,2.28042010,Mosset
2160,"66090","56",42.58539284,2.28154645,Jujols
2169,"66090","56",42.58584901,2.28470706,Jujols
3817,"66221","12",42.54200532,2.52531393,Valmanya
3153,"66150","76",42.44022030,2.41127613,Prats-de-Mollo-la-Preste
605,"66090","178",42.59009322,2.26912897,Jujols
2170,"66090","56",42.58494761,2.28350431,Jujols
2171,"66090","56",42.58450260,2.27788943,Jujols
2172,"66090","56",42.58516511,2.28159686,Jujols
2269,"66119","106",42.69973539,2.27843745,Mosset
3668,"66086","202",42.59004177,2.56554459,Glorianes
2799,"66090","56",42.58248625,2.27779157,Jujols
3862,"66013","7",42.58010534,2.53066456,Baillestavy
2353,"66079","7",42.58619052,2.52882650,Finestret
2806,"66128","55",42.58788530,2.21464277,Oreilla
2411,"66091","207",42.35009230,2.48200840,Lamanère
606,"66125","178",42.58874826,2.26797659,Olette
2354,"66086","7",42.58471752,2.53595773,Glorianes
2361,"66086","7",42.57840629,2.53456901,Glorianes
2356,"66086","7",42.57156652,2.54631273,Glorianes
3676,"66086","7",42.57814649,2.53791504,Glorianes
2636,"66086","7",42.56682245,2.55961110,Glorianes
3009,"66119","218",42.70000586,2.33774607,Mosset
2359,"66013","7",42.57326832,2.53504401,Baillestavy
2360,"66013","7",42.58019146,2.52955874,Baillestavy
2362,"66013","7",42.57986803,2.53175048,Baillestavy
610,"66125","178",42.58833014,2.27153573,Olette
3677,"66086","7",42.57107414,2.55535519,Glorianes
3039,"66198","73",42.69811509,2.38538408,Sournia
3702,"66119","122",42.68414381,2.28355999,Mosset
3375,"66090","56",42.58148668,2.27587483,Jujols
3706,"66119","109",42.68109495,2.31691166,Mosset
3417,"66198","73",42.69148690,2.37886210,Sournia
3705,"66119","109",42.69327857,2.30300305,Mosset
613,"66125","178",42.58693553,2.26885098,Olette
3613,"66198","73",42.70073530,2.38502113,Sournia
3692,"66057","231",42.57791430,2.36467891,Corneilla-de-Conflent
3707,"66119","109",42.68304203,2.31555904,Mosset
3703,"66119","122",42.68653798,2.27155991,Mosset
3693,"66057","231",42.57583349,2.36654780,Corneilla-de-Conflent
3614,"66198","73",42.68870331,2.38786517,Sournia
3842,,,42.59226470,2.31428833,
3704,"66119","122",42.68280134,2.27924559,Mosset
3661,"66119","106",42.70073207,2.28283879,Mosset
3867,"66045","97",42.65355301,2.42621324,Catllar
620,"66125","178",42.58529896,2.27512490,Olette
3710,"66119","109",42.68438511,2.31432186,Mosset
3708,"66119","109",42.68752297,2.31073830,Mosset
3714,"66119","109",42.69133707,2.30714816,Mosset
625,"66125","178",42.58135244,2.27451688,Olette
651,"66191","142",42.61053409,2.19226306,Sansa
3713,"66119","109",42.69008344,2.30472317,Mosset
3711,"66119","109",42.68402742,2.30852452,Mosset
3712,"66119","109",42.68469293,2.31165338,Mosset
658,"66125","178",42.57326739,2.27068748,Olette
3738,"66198","69",42.69524900,2.37298613,Sournia
3731,"66198","69",42.70854059,2.38584472,Sournia
3895,"66150","76",42.43845700,2.41346458,Prats-de-Mollo-la-Preste
3976,"66149","238",42.59216384,2.43127986,Prades
757,"66147","37",42.57219389,1.82272375,Porté-Puymorens
218,"66066","17",42.49302410,1.90420751,Enveitg
3734,"66198","69",42.70120218,2.37377124,Sournia
673,"66150","31",42.46275650,2.46966473,Prats-de-Mollo-la-Preste
726,"66155","24",42.49430410,2.31674801,Py
3742,"66067","235",42.43464744,2.02895925,Err
3729,"66198","69",42.71270413,2.39082236,Sournia
234,"66119","25",42.68611445,2.36601694,Mosset
3741,"66067","235",42.43246376,2.02918266,Err
3068,"66013","227",42.56348663,2.54912473,Baillestavy
751,"66062","48",42.48880879,1.91422305,Dorres
773,"66005","71",42.52921951,1.94934604,Angoustrine-Villeneuve-des-Escaldes
789,"66221","44",42.51732556,2.48062239,Valmanya
802,"66005","71",42.51949270,1.95027094,Angoustrine-Villeneuve-des-Escaldes
821,"66150","32",42.42894952,2.36003430,Prats-de-Mollo-la-Preste
3948,"66198","73",42.69858991,2.38606894,Sournia
267,"66066","17",42.49685486,1.90253261,Enveitg
3865,"66150","76",42.45130111,2.41142942,Prats-de-Mollo-la-Preste
3959,"66198","2",42.74345402,2.42761216,Sournia
3456,"66119","127",42.68552940,2.32993556,Mosset
306,"66155","7",42.48143915,2.39374230,Py
353,"66043","13",42.48573772,2.40832536,Casteil
3365,"66149","30",42.59430146,2.42670818,Prades
3962,"66149","238",42.59583823,2.42929292,Prades
3967,"66119","122",42.68480082,2.28310360,Mosset
481,"66043","13",42.50216286,2.44672473,Casteil
582,"66191","142",42.60301098,2.17775162,Sansa
717,"66072","132",42.48003532,2.02005363,Estavar
3931,"66074","112",42.67150833,2.45848262,Eus
3937,"66198","73",42.69519459,2.38743261,Sournia
732,"66072","132",42.47379989,2.00686204,Estavar
3868,"66109","25",42.68142295,2.40557043,Molitg-les-Bains
1004,"66149","143",42.60293168,2.43435740,Prades
1059,"66074","173",42.66211956,2.46172097,Eus
1060,"66074","173",42.66604582,2.46177253,Eus
3960,"66198","73",42.69000914,2.38083124,Sournia
781,"66072","132",42.47813540,1.99472781,Estavar
846,"66072","132",42.47654592,2.02716229,Estavar
897,"66130","159",42.40789183,2.01183149,Osséja
915,"66130","159",42.41047267,2.02493860,Osséja
940,"66090","93",42.58657273,2.28454489,Jujols
3953,"66198","224",42.71477957,2.38504569,Sournia
957,"66119","125",42.69230854,2.29601664,Mosset
975,"66109","25",42.68107491,2.37859029,Molitg-les-Bains
1176,"66119","25",42.68703215,2.35528643,Mosset
1835,"66130","159",42.40591511,2.03516307,Osséja
2121,"66157","38",42.60274835,2.15758467,Railleu
2152,"66090","56",42.58604896,2.28272508,Jujols
2159,"66090","56",42.58517313,2.28338534,Jujols
73,"66122","117",42.62891563,2.28871267,Nohèdes
1061,"66074","173",42.66209432,2.46300570,Eus
258,"66155","164",42.48544712,2.31450399,Py
3129,"66150","32",42.42469309,2.36778891,Prats-de-Mollo-la-Preste
352,"66043","13",42.50645006,2.45146033,Casteil
3985,"66166","236",42.52901277,2.37874151,Sahorre
436,"66122","117",42.62786106,2.29006868,Nohèdes
3141,"66150","32",42.41894621,2.35954046,Prats-de-Mollo-la-Preste
473,"66219","116",42.63618570,2.29336617,Urbanya
1481,"66150","32",42.42212107,2.35764293,Prats-de-Mollo-la-Preste
1558,"66150","32",42.43300500,2.36934821,Prats-de-Mollo-la-Preste
479,"66122","10",42.62841796,2.28196721,Nohèdes
1466,"66150","32",42.42959818,2.34819672,Prats-de-Mollo-la-Preste
1559,"66150","32",42.43313286,2.37073349,Prats-de-Mollo-la-Preste
1962,"66057","114",42.58217013,2.38742156,Corneilla-de-Conflent
1788,"66112","28",42.58771658,2.72045846,Montauriol
2004,"66119","109",42.68581988,2.31089129,Mosset
1780,"66150","32",42.42981904,2.36049767,Prats-de-Mollo-la-Preste
1900,"66070","124",42.61547796,2.49834271,Espira-de-Conflent
2769,"66193","126",42.58106800,2.31357658,Serdinya
1849,"66193","126",42.58251020,2.31280762,Serdinya
2777,"66193","126",42.58481194,2.30802855,Serdinya
1863,"66149","30",42.60302735,2.43426300,Prades
2778,"66193","126",42.58309389,2.30696591,Serdinya
1926,"66150","32",42.41867518,2.35315911,Prats-de-Mollo-la-Preste
